Month,Cycle,"Type of Tpr","Start Date","End Date","Scheme ID","Scheme Name","ND Code","ND Name","Invoice Number","ND Location","RD Code","RD Name",City,"Billing Location","Retailer Code","Retailer Name",Asin,Model,"Internal name",Dsn,"Sale Date","Activation Date",Remarks,Type,"Activation %","Promo Qty","Sold Qty","Margin %",MRP,"Base Price","Invoice Price","TPR Discount","BAU Discount","Discounted Mrp","Discounted base price","Discounted Invoice Price","Loss to Revenue per unit (without GST)","Elegible for TPR","TPR Payout Value","Final CN",Partner,"Eligible for BAU Payout","BAU Payout Value",Status
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536D5,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536FB,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536D0,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536A6,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536A3,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536F2,2020-12-14,2020-10-16,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536AL,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M100145369T,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536D8,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M1001453594,2020-12-14,2020-11-29,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536CF,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536B9,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536A8,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536CR,2020-12-14,2020-12-06,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536F5,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M1001453699,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536CC,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536D4,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014535HM,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536HH,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536B3,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536EX,2020-12-14,2020-12-15,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536CP,2020-12-14,2020-11-27,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536BB,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536AF,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536D2,2020-12-14,2020-11-27,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536CU,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536G0,2020-12-14,2020-11-25,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536FP,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014535F4,2020-12-14,2020-11-25,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536CS,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M100145369U,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536DU,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536GG,2020-12-14,2020-11-28,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536DW,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536EU,2020-12-14,2020-12-06,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536AN,2020-12-14,2020-11-28,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M1001453695,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536KD,2020-12-14,2020-11-24,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014535B0,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536LP,2020-12-14,2020-11-29,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536BA,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536EV,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536DS,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536GQ,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536B7,2020-12-14,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2106991000191,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9785,"Innovative Enterprise Ahmedabad",B07PGL2ZSL,"All-new Echo Dot (3rd Gen)- White",Crumpet,G0911M10014536KT,2020-12-14,2020-12-04,BAU,,0,1,0,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,0,GT,Yes,0,"BAU Extended"
